time,qty,sin_week,cos_week,sincos_week,TMEDIA °C,TMIN °C,TMAX °C,PUNTORUGIADA °C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,conditions
2019-09-09,541,-0.9473263538541913,-0.32026985386283807,0.30340007290929705,18.571428571428573,13.857142857142858,23.428571428571427,13.0,72.85714285714286,19.428571428571427,7.285714285714286,16.857142857142858,0.0,1015.5714285714286,1
2019-09-16,595,-0.9785564922995039,-0.20597861874109852,0.20156171464398623,20.571428571428573,14.857142857142858,25.857142857142858,14.428571428571429,68.85714285714286,19.571428571428573,5.571428571428571,11.0,0.0,1024.142857142857,1
2019-09-23,624,-0.9960498426152169,-0.08879589532293546,0.08844513756128713,18.571428571428573,15.571428571428571,22.142857142857142,14.142857142857142,75.42857142857143,17.428571428571427,6.428571428571429,13.285714285714286,0.0,1018.8571428571429,1
2019-09-30,536,-0.9995608365087943,0.02963332782256031,-0.029620313946857713,18.714285714285715,14.571428571428571,23.571428571428573,14.0,74.85714285714286,17.428571428571427,5.571428571428571,10.714285714285714,0.0,1013.8571428571429,1
2019-10-07,596,-0.9890401873221639,0.14764656400248125,-0.1460283853184879,16.285714285714285,10.428571428571429,21.571428571428573,9.285714285714286,65.28571428571429,18.142857142857142,6.857142857142857,13.428571428571429,0.0,1011.0,1
2019-10-14,716,-0.9646355819083585,0.263587166069068,-0.25426555932461053,14.428571428571429,10.571428571428571,19.0,10.285714285714286,76.71428571428571,13.142857142857142,5.285714285714286,11.285714285714286,0.0,1020.7142857142857,1
2019-10-21,725,-0.9266896074318335,0.37582758211423806,-0.3482755145314984,15.0,12.857142857142858,17.428571428571427,13.142857142857142,89.57142857142857,9.571428571428571,6.571428571428571,12.142857142857142,0.0,1016.7142857142857,-1
2019-10-28,588,-0.8757349421956367,0.482792202730745,-0.42279800175091314,15.428571428571429,11.571428571428571,19.571428571428573,12.857142857142858,85.57142857142857,13.714285714285714,6.428571428571429,13.142857142857142,0.0,1020.0,1
2019-11-04,758,-0.8124868780056815,0.5829794791144718,-0.4736631769270956,11.571428571428571,9.428571428571429,13.428571428571429,10.571428571428571,94.28571428571429,4.857142857142857,5.142857142857143,10.714285714285714,0.0,1010.5714285714286,-1
2019-11-11,575,-0.7378332790417272,0.6749830015182106,-0.49802492130760845,8.714285714285714,5.714285714285714,11.571428571428571,6.285714285714286,85.85714285714286,15.857142857142858,5.428571428571429,11.285714285714286,0.0,1005.7142857142857,-1
2019-11-18,550,-0.6528221181905214,0.7575112421616204,-0.494520093661082,6.0,3.2857142857142856,9.285714285714286,3.857142857142857,83.14285714285714,14.571428571428571,7.714285714285714,17.142857142857142,0.0,1005.0,-1
2019-11-25,617,-0.5586467658036526,0.8294056854502017,-0.46334480371591674,9.0,7.571428571428571,11.142857142857142,8.285714285714286,95.71428571428571,9.571428571428571,10.285714285714286,17.714285714285715,0.0,1010.0,-1
2019-12-02,1429,-0.4566292373937129,0.8896570909947473,-0.40624343900284055,7.285714285714286,3.7142857142857144,11.857142857142858,5.857142857142857,89.28571428571429,14.142857142857142,5.714285714285714,11.857142857142858,0.0,1011.4285714285714,1
2019-12-09,660,-0.34820163543439914,0.9374196611341208,-0.3264110590952611,4.714285714285714,0.8571428571428571,9.142857142857142,2.5714285714285716,81.85714285714286,14.857142857142858,4.714285714285714,9.142857142857142,0.0,1020.7142857142857,1
2019-12-16,1019,-0.23488604578098374,0.9720229140804107,-0.22831461869685657,4.428571428571429,1.4285714285714286,7.285714285714286,2.0,77.85714285714286,13.428571428571429,5.714285714285714,11.571428571428571,0.0,1009.5714285714286,1
2019-12-23,1177,-0.1182731709213664,0.9929810960135169,-0.11744302289049242,9.142857142857142,6.571428571428571,11.857142857142858,6.714285714285714,84.28571428571429,10.714285714285714,9.285714285714286,20.857142857142858,0.0,1008.4285714285714,-1
2019-12-30,720,0.11827317092136579,0.9929810960135169,0.11744302289049181,5.285714285714286,0.8571428571428571,11.142857142857142,1.4285714285714286,67.28571428571429,14.428571428571429,6.285714285714286,18.0,0.0,1024.5714285714287,1
